,0,1
641,"35.74663412,139.69984866",第六小学校
642,"35.73983631,139.69852730",高松小
643,"35.73993870,139.70000421",南町仲通り
644,"35.74423835,139.70284895",中丸町坂上
645,"35.74227980,139.70421302",板橋第五小
646,"35.72254769,139.70240238",下落合三
647,"35.75115271,139.70859102",板橋区役所
648,"35.74483102,139.70835070",金井窪
649,"35.73209166,139.70550712",国際興業総合案内所
650,"35.72674575,139.71178954",南池袋三
651,"35.73598557,139.71961810",上池袋一
652,"35.73248497,139.71864785",六ツ又陸橋
653,"35.71586185,139.72098659",日本女子大
654,"35.75156623,139.72736771",中央公園
655,"35.75079111,139.72953090",滝野川住宅
656,"35.71699188,139.72852955",音羽二
657,"35.72025565,139.72768377",護国寺正門
658,"35.72877720,139.73183917",巣鴨小
659,"35.72141960,139.73194311",大塚三
660,"35.72646928,139.73457987",南大塚一
661,"35.73220058,139.74006785",巣鴨駅南口
662,"35.73080737,139.74151706",本駒込六
663,"35.71237651,139.74337186",春日二
664,"35.72858451,139.74393814",千石一
665,"35.71670139,139.74578466",白山二
666,"35.72682832,139.74650127",本駒込二
667,"35.72932031,139.71692394",サンシャインシティ
668,"35.73059734,139.70868132",池袋駅西口
669,"35.72944922,139.71233501",池袋駅東口（西武百貨店）
670,"35.72282055,139.68944713",南長崎二
671,"35.71520033,139.72937274",音羽一
672,"35.72387120,139.71160738",東京音楽大前
673,"35.72507549,139.73972146",千石二
674,"35.74657960,139.71972533",板橋駅
675,"35.73453052,139.73713535",とげぬき地蔵
676,"35.71719854,139.73776412",茗荷谷駅
677,"35.73084354,139.72919803",大塚駅
678,"35.73095056,139.71414492",池袋駅東口
679,"35.71981290,139.71133982",目白警察署
680,"35.72203957,139.70600779",目白駅
681,"35.71336811,139.70493009",高田馬場駅
682,"35.71216161,139.70714405",戸塚特別出張所
683,"35.71553852,139.69445732",下落合駅
684,"35.71522712,139.68687735",中井駅
685,"35.72474744,139.69458903",椎名町駅南口
686,"35.72757682,139.69643041",椎名町駅北口
687,"35.73298449,139.69967678",要町駅
688,"35.73775521,139.71259759",豊島清掃事務所
689,"35.73956268,139.68741414",千川駅
690,"35.72238266,139.72319364",雑司が谷霊園
691,"35.73722876,139.73454887",巣鴨四
692,"35.75056867,139.73716762",飛鳥山
693,"35.75192464,139.73046090",紅葉橋南
694,"35.75133670,139.69602715",仲町区民事務所
695,"35.73045864,139.74674380",文京グリーンコート
696,"35.73543892,139.69303061",要町二
697,"35.71383028,139.74124308",小石川四
698,"35.71865511,139.74275330",白山三
699,"35.73309012,139.73887239",巣鴨駅
700,"35.72764066,139.71621028",東池袋一
701,"35.73558454,139.69425920",富士神社入口
702,"35.71198356,139.71723549",甘泉園公園
703,"35.73467583,139.74623244",南北線駒込駅
704,"35.73258066,139.74330028",本駒込六
705,"35.72790996,139.74476146",千石駅
706,"35.72461000,139.74633710",特養ホーム白山の郷
707,"35.74050055,139.70241658",南町
708,"35.73793880,139.70387992",南町庚申通り
709,"35.73566014,139.70121404",高松郵便局
710,"35.74169469,139.72587843",掘割
711,"35.70390145,139.74668789",都営飯田橋駅
712,"35.68470449,139.62609743",浜田山郵便局
713,"35.68020017,139.62860478",大道南
714,"35.69017607,139.63040544",成田西幼稚園
715,"35.70465201,139.63666864",阿佐ヶ谷駅南口
716,"35.75287854,139.63630429",練馬小
717,"35.75220039,139.63807699",春日町図書館
718,"35.75009457,139.64424455",春日町三
719,"35.74844084,139.64912006",早宮四
720,"35.73644435,139.64718140",東電支社前
721,"35.73614617,139.63834349",中村橋
722,"35.75260966,139.65560886",はやいち公園
723,"35.70741418,139.65449051",高円寺中
724,"35.70495197,139.64977230",高円寺駅
725,"35.75114493,139.67000625",羽根木橋西
726,"35.75118062,139.66806699",氷川台三公園
727,"35.72392152,139.66889980",丸山車庫
728,"35.70755082,139.66522354",中野駅
729,"35.75144950,139.68298859",かみのね橋
730,"35.72358027,139.67611961",哲学堂東
731,"35.68216575,139.67469670",六号大通り
732,"35.68054771,139.67426839",中幡小学校
733,"35.67929850,139.67216257",幡ヶ谷保健相談所
734,"35.68429061,139.68648692",新宿車庫
735,"35.67535335,139.68276307",ケアコミュニティ・せせらぎ
736,"35.73064013,139.69812487",池袋車庫
737,"35.69176449,139.70547264",新宿三丁目・レインボービレッジ前
738,"35.69087933,139.69575404",工学院大前
739,"35.69128384,139.69193977",ハイアットリージェンシー東京前
740,"35.68531615,139.69280827",プレッソイン新宿前
741,"35.68721972,139.69316281",新宿ワシントンホテル前
742,"35.68741008,139.69374578",新宿ワシントンホテル
743,"35.68973243,139.69286538",都議会議事堂
744,"35.69179305,139.69468567",東通り
745,"35.68913995,139.70073664",新宿駅南口
746,"35.68165178,139.70215242",代々木駅
747,"35.68216337,139.69974916",代々木一
748,"35.68180645,139.69415743",代々木区民会館
749,"35.72168384,139.70723732",目白駅（川村学園）
750,"35.70132755,139.71207953",戸山二
751,"35.68045967,139.71146800",千駄ヶ谷
752,"35.67631163,139.71272861",明治公園前
753,"35.67137906,139.71301391",神宮前三
754,"35.67254797,139.71158698",はあとぴあ原宿入口
755,"35.67311086,139.70952116",渋谷神宮前郵便局
756,"35.67802549,139.71021641",千駄ヶ谷社会教育館
757,"35.67462196,139.71123169",神宮前二
758,"35.73060292,139.74175179",巣鴨駅南
759,"35.75300475,139.73483588",北区役所
760,"35.70637683,139.72701935",榎町特別出張所前
761,"35.75001615,139.73792918",飛鳥山公園
762,"35.74770807,139.74023726",一里塚
763,"35.74454814,139.74388973",印刷局東京病院
764,"35.74350118,139.74628109",旧古河庭園
765,"35.73953224,139.74667370",霜降橋
766,"35.69947877,139.74535786",富士見福祉会館
767,"35.69608090,139.74492956",富士見あんず館
768,"35.69263306,139.74378028",九段さくら館前
769,"35.69232215,139.74374221",九段さくら館
770,"35.69232373,139.74031816",麹町郵便局
771,"35.69084847,139.73584953",五番町
772,"35.69140050,139.74136988",千代田社会保険事務所
773,"35.68978247,139.73661334",都営四番町アパート
774,"35.68910432,139.74024202",四番町図書館
775,"35.68737921,139.73982561",いきいきプラザ一番町
776,"35.68575642,139.73992079",麹町出張所
777,"35.68829352,139.74227646",麹町保育所入口
778,"35.68478084,139.73361046",仲良し公園
779,"35.70265684,139.74400143",飯田橋
780,"35.69735278,139.74186336",東京逓信病院
781,"35.67521209,139.71078288",千駄ヶ谷二
782,"35.68201735,139.74133119",平河天満宮
783,"35.68034380,139.70185858",北参道入口
784,"35.68130800,139.70805451",国立能楽堂
785,"35.68118903,139.70625802",北参道交差点
786,"35.69818526,139.64947200",新高円寺駅
787,"35.73700173,139.65144849",練馬区役所
788,"35.69749654,139.64808473",新高円寺駅
789,"35.69775828,139.65956801",東高円寺駅
790,"35.68807627,139.69270551",都庁本庁舎
791,"35.67367256,139.68781525",初台坂下
792,"35.67497929,139.75964165",日比谷
793,"35.67811662,139.76345183",東京国際フォーラム
794,"35.67850933,139.76119308",馬場先門
795,"35.67811662,139.76345183",東京国際フォーラム前
796,"35.68385229,139.76978041",呉服橋
797,"35.68319775,139.77221138",日本橋
798,"35.68564994,139.76327115",大手町
799,"35.68813080,139.76396006",神田橋
800,"35.68831781,139.77312281",室町三
801,"35.68943755,139.77552668",本町三
802,"35.67359083,139.74937028",霞ヶ関
803,"35.67781699,139.75304695",警視庁
804,"35.68090798,139.77779420",兜町
805,"35.69967648,139.75619562",西神田一
806,"35.70561240,139.75456827",東京ドームシティ
807,"35.71139883,139.75418132",菊坂下
808,"35.70804102,139.76786607",湯島三
809,"35.70734427,139.76553653",湯島四
810,"35.69294942,139.75882867",一ッ橋
811,"35.69279566,139.76215822",千代田保健所
812,"35.70191962,139.76196472",順天堂病院
813,"35.71054203,139.77383740",上野公園山下
814,"35.67585181,139.78900397",佐賀一
815,"35.67240361,139.79488590",門前仲町
816,"35.68249004,139.80651380",白河
817,"35.67550412,139.78074684",新川
818,"35.68428414,139.78945050",清洲橋
819,"35.68645790,139.79007404",浜町二
820,"35.68240125,139.78122583",蛎殻町
821,"35.67368469,139.79200029",永代二
822,"35.67252175,139.80640405",木場三
823,"35.67524863,139.80264262",冬木
824,"35.67517865,139.80691572",木場四
825,"35.70930274,139.79129678",田原町駅
826,"35.71119758,139.77378271",京成上野駅
827,"35.69543459,139.76133074",駿河台下
828,"35.68191234,139.78609327",ロイヤルパークホテル
829,"35.71054389,139.76392750",東大病院
830,"35.67965867,139.80668584",東京都現代美術館前
831,"35.68028885,139.79905342",清澄庭園
832,"35.68380667,139.78444792",水天宮
833,"35.68652433,139.78211857",人形町三
834,"35.68809069,139.78076552",堀留町
835,"35.68850887,139.78595586",久松町
836,"35.68798133,139.79440867",新大橋
837,"35.68802702,139.79818165",森下駅
838,"35.69447350,139.79591224",両国四
839,"35.70074643,139.80743431",石原四
840,"35.70633748,139.78825750",三筋二
841,"35.70873505,139.80851976",業平橋
842,"35.70900051,139.79509843",駒形橋
843,"35.71028907,139.78803995",菊屋橋
844,"35.70220238,139.78095456",鳥越一
845,"35.70722167,139.77972433",東上野一
846,"35.69043143,139.79798914",千歳三
847,"35.71107343,139.78393253",東上野六
848,"35.69191607,139.80577374",立川
849,"35.69485883,139.78000733",東神田
850,"35.69452114,139.79760995",緑一
851,"35.69503496,139.80551221",緑三
852,"35.69480610,139.80159009",緑二
853,"35.69856440,139.79728831",都営両国駅
854,"35.70036488,139.78833409",蔵前一
855,"35.70361485,139.79693370",本所一
856,"35.70607615,139.79056060",寿三
857,"35.71138158,139.79197142",浅草一
858,"35.69294695,139.78188735",馬喰町
859,"35.70739873,139.75699157",真砂坂上
860,"35.67671330,139.77785312",亀島橋
861,"35.71059418,139.76002638",東大赤門
862,"35.69943954,139.74891045",飯田橋一
863,"35.69548657,139.75143278",九段下
864,"35.67036150,139.74813957",霞ヶ関三
865,"35.70786101,139.75381214",春日一
866,"35.69765593,139.75736087",神保町二
867,"35.70496189,139.76114002",本郷二
868,"35.68445007,139.76707167",丸の内一
869,"35.67041449,139.76112321",銀座西六
870,"35.69140316,139.76473775",内神田一
871,"35.67049077,139.76600129",銀座四
872,"35.69784327,139.77057708",万世橋
873,"35.69932600,139.76787318",外神田二
874,"35.69580405,139.77047550",須田町
875,"35.70981526,139.77247150",上野公園
876,"35.70794995,139.77306383",上野広小路
877,"35.68566775,139.77418316",日本橋三越
878,"35.67916200,139.77193437",通り三
879,"35.67747812,139.77626728",八丁堀二
880,"35.67542891,139.77494414",桜橋
881,"35.70797513,139.77617738",御徒町
882,"35.69259734,139.77721453",岩本町一
883,"35.69072711,139.77852745",小伝馬町
884,"35.68119853,139.77863958",茅場町
885,"35.70024065,139.77970197",三井記念病院前
886,"35.67172370,139.77986758",鉄砲洲
887,"35.67064028,139.77923583",湊三
888,"35.71150906,139.78141171",下谷神社
889,"35.70697553,139.78189290",新御徒町駅
890,"35.69452968,139.78393335",浅草橋
891,"35.67428657,139.78221348",新川二
892,"35.67363848,139.78279310",住友ツインビル
893,"35.70666835,139.78511043",元浅草三
894,"35.70167091,139.78589836",鳥越神社
895,"35.67947070,139.78617115",IBM箱崎ビル
896,"35.67663224,139.78604186",永代橋
897,"35.70965728,139.79143627",浅草寿町
898,"35.70313715,139.79086290",蔵前二
899,"35.70783618,139.79553917",駒形橋
900,"35.71167614,139.79854413",浅草駅
901,"35.69879978,139.79476985",両国公会堂
902,"35.68184480,139.79526596",清澄一
903,"35.67661762,139.79666582",深川二
904,"35.67511855,139.79614846",深川一
905,"35.70961508,139.79985668",リバーピア吾妻橋
906,"35.70796189,139.79982708",吾妻橋一
907,"35.70642087,139.79803800",東駒形一
908,"35.70021599,139.79713693",石原一
909,"35.70035175,139.80059520",石原二
910,"35.68468863,139.79847873",高橋
911,"35.67830185,139.79809863",平野一
912,"35.67518747,139.79941739",深川二
913,"35.67124448,139.79756293",不動尊
914,"35.67034902,139.79957939",富岡一
915,"35.70856755,139.80426924",本所吾妻橋
916,"35.70580861,139.80460599",東駒形三
917,"35.70386619,139.80478427",本所四
918,"35.70375413,139.80105181",本所二
919,"35.68818286,139.80277817",菊川一
920,"35.68231540,139.80368193",白河二
921,"35.70065115,139.80501681",石原三
922,"35.69824426,139.80523215",亀沢四
923,"35.68849161,139.80725042",菊川三
924,"35.68565755,139.80630840",森下五
925,"35.67247579,139.77392808",新富町
926,"35.67858472,139.78253207",新川一
927,"35.68200584,139.79876559",清澄白河駅
928,"35.67582387,139.76271264",有楽町駅
929,"35.68835055,139.80602423",菊川駅
930,"35.69433046,139.79257593",両国駅入口
931,"35.69485696,139.79181934",両国駅
932,"35.71029543,139.80214908",墨田区役所
933,"35.69674429,139.78590706",浅草橋駅
934,"35.69086933,139.78421840",東日本橋駅
935,"35.68064474,139.76882672",東京駅八重洲口
936,"35.68028163,139.76482330",東京駅丸の内南口
937,"35.68281325,139.76567267",東京駅丸の内北口
938,"35.68813150,139.77321387",新日本橋駅
939,"35.69544792,139.77747731",岩本町駅
940,"35.69328228,139.77110900",神田駅
941,"35.70765542,139.77589707",御走町駅
942,"35.70845370,139.75180625",春日駅
943,"35.70060611,139.76380959",御茶ノ水駅
944,"35.70512453,139.79323536",蔵前駅
945,"35.70932225,139.74847031",富坂上
946,"35.70377580,139.75505788",後楽園
947,"35.70157492,139.76589735",神田明神
948,"35.70756783,139.76056193",本郷三丁目駅
949,"35.70783610,139.77455092",上野松坂屋
950,"35.67210574,139.75282577",経済産業省
951,"35.67170986,139.75270700",経済産業省前
952,"35.70377616,139.80229942",本所三
953,"35.67342963,139.78295060",マイホーム新川
954,"35.70990930,139.77914942",永寿総合病院
955,"35.70736312,139.77886747",御徒町
956,"35.70662169,139.77988839",新御徒町駅
957,"35.70465384,139.77968868",台東三
958,"35.70161646,139.77930695",台東地区センター
959,"35.69881491,139.78421358",浅草橋駅北
960,"35.70216029,139.78805174",環境ふれあい館ひまわり入口
961,"35.70562820,139.78798868",水道局前
962,"35.70654325,139.79081562",大江戸線蔵前駅
963,"35.69287168,139.76106632",神田錦町
964,"35.69570032,139.77209645",須田町二
965,"35.68562029,139.78823849",浜町中の橋
966,"35.70701480,139.79354414",浅草消防署
967,"35.70739568,139.78904953",南部区民事務所
968,"35.68010150,139.77988290",茅場町
969,"35.71094163,139.75298424",春日駅
970,"35.70648239,139.75413340",ラクーア
971,"35.70457575,139.75474990",ミーツポート
972,"35.70285552,139.75274194",東京ドームホテル
973,"35.70332592,139.74879409",後楽一
974,"35.70473817,139.74745445",小石川後楽園入口
975,"35.69968501,139.76562342",御茶ノ水駅（東口）
976,"35.69910764,139.77289774",秋葉原駅西側交通広場
977,"35.70626741,139.78880437",南部区民事務所
978,"35.70298919,139.76372699",湯島一
979,"35.67330999,139.78217190",南高橋
980,"35.69900562,139.78237591",柳北スポーツプラザ
981,"35.70155268,139.75519922",水道橋駅
982,"35.69506264,139.75839246",神保町
983,"35.69360400,139.77290777",神田富山町
984,"35.69121216,139.77300313",鍛治町一
985,"35.67704884,139.80694346",木場公園
986,"35.70811266,139.76372310",竜岡門
987,"35.71077400,139.80840784",業平橋駅
988,"35.67209101,139.81140904",東陽五
989,"35.67479310,139.83327234",南砂五団地
990,"35.68926879,139.81063884",江東橋五
991,"35.68908089,139.81894138",江東公会堂
992,"35.67916541,139.85588069",棒茅場
993,"35.69639936,139.84961977",小松川さくらホール
994,"35.72084593,139.75578685",向丘一
995,"35.73711000,139.80811980",汐入公園
996,"35.73777860,139.80545367",南千住汐入
997,"35.73828716,139.80876402",はなみずき通り中央
998,"35.73564018,139.80431953",南千住四
999,"35.72261379,139.80456133",今戸二
1000,"35.72120875,139.79221827",千束三
1001,"35.71954928,139.78598223",入谷地区センター
1002,"35.71796145,139.78556906",入谷南公園
1003,"35.71429059,139.78172912",台東保健所
1004,"35.71240534,139.77992703",台東区役所
1005,"35.71394171,139.78886618",かっぱ橋
1006,"35.71889105,139.78946396",学習センター北（金竜小学校前）
1007,"35.71321073,139.77767770",上野駅
1008,"35.74900697,139.79839086",中居町会館前
1009,"35.74755573,139.79680643",千住神社前
1010,"35.74884156,139.79507414",千寿青葉中北
1011,"35.74694206,139.79300234",千住緑町三
1012,"35.74565328,139.79298335",千住緑町二
1013,"35.74308336,139.79700000",千住大橋駅
1014,"35.74132330,139.79844710",足立市場入口
1015,"35.74539698,139.80060487",千住仲町
1016,"35.71175181,139.79159412",浅草菊水通り
1017,"35.74331256,139.79951966",千住河原町
1018,"35.75224434,139.79315149",竜田町
1019,"35.74964361,139.79511317",千住宮元町
1020,"35.74811940,139.79447307",緑町墨堤通り
1021,"35.74665083,139.80070817",あだち産業芸術プラザ入口
1022,"35.71398837,139.79152486",テプコ浅草館前
1023,"35.71220182,139.78923980",西浅草
1024,"35.67151887,139.83254893",学校通り
1025,"35.67539782,139.84026066",旧葛西橋
1026,"35.67204186,139.84086131",東砂六
1027,"35.68062755,139.81598447",千田
1028,"35.67853981,139.81594188",千石二
1029,"35.68112985,139.82206321",北砂一
1030,"35.67814027,139.82463286",南砂一
1031,"35.67695773,139.82823087",境川
1032,"35.67829663,139.83428740",北砂七
1033,"35.68135023,139.83522464",北砂五
1034,"35.67656041,139.83119432",北砂四
1035,"35.68591037,139.81103708",猿江一
1036,"35.68301957,139.81609427",扇橋二
1037,"35.68278966,139.81935637",扇橋三
1038,"35.68706702,139.82647488",大島一
1039,"35.68383174,139.82846837",小名木川小入口
1040,"35.68414977,139.83318922",北砂五団地
1041,"35.68919696,139.82136691",大島二
1042,"35.68935700,139.83015457",大島三
1043,"35.69005701,139.83780507",中の橋通り
1044,"35.69219550,139.81530184",毛利二
1045,"35.69319007,139.81018969",江東橋一
1046,"35.69523661,139.80966339",江東橋
1047,"35.69320495,139.82595845",五丿橋
1048,"35.69891200,139.81484770",錦糸公園
1049,"35.69671107,139.82822367",水神森
1050,"35.69688395,139.83141969",亀戸六
1051,"35.69478074,139.83416403",堅川大橋北詰
1052,"35.69708771,139.83495772",亀戸七
1053,"35.70087645,139.80974940",太平一
1054,"35.70114422,139.81465023",太平三
1055,"35.70147575,139.82077504",亀戸天神
1056,"35.70170593,139.82532147",亀戸四
1057,"35.70573252,139.83889069",平井五
1058,"35.70948923,139.81807433",押上三
1059,"35.70651886,139.81420810",業平四
1060,"35.70678108,139.82129724",柳島
1061,"35.70941992,139.82790312",文花二
1062,"35.71225586,139.83854027",平井操車所
1063,"35.69477359,139.81510175",錦糸堀
1064,"35.70098189,139.81146551",太平二
1065,"35.67218892,139.86617426",宇喜田第一住宅
1066,"35.67546721,139.87119663",三角
1067,"35.68160542,139.84434043",東砂三
1068,"35.68001778,139.85935769",七軒町
1069,"35.67645537,139.85328830",六軒町
1070,"35.67635823,139.86572481",新渡橋
1071,"35.67886116,139.86692497",陣屋橋
1072,"35.68397038,139.84486348",東砂二
1073,"35.69106030,139.84847801",小松川アパート
1074,"35.69776171,139.84423939",浅間神社
1075,"35.69771265,139.84796371",小松川三アパート
1076,"35.70325622,139.86790082",京葉交差点
1077,"35.70742451,139.86758993",江戸川区役所
1078,"35.70901986,139.81306030",押上
1079,"35.70426073,139.81442156",横川三
1080,"35.70423663,139.82565727",福神橋
1081,"35.69626728,139.81988381",亀戸一
1082,"35.69221243,139.83494954",ろう学校江東分教室前
1083,"35.68869932,139.81073274",住吉一
1084,"35.67545800,139.81210442",東陽六
1085,"35.67543962,139.81599186",豊住橋
1086,"35.67589345,139.81894354",東陽七
1087,"35.68437440,139.83607642",北砂六
1088,"35.67616432,139.82691113",境川
1089,"35.67213349,139.83083649",福島橋
1090,"35.67625046,139.83371730",亀高橋
1091,"35.67045855,139.83520035",南砂六
1092,"35.68497086,139.86423617",船堀一
1093,"35.67516625,139.84289876",東砂五
1094,"35.70413072,139.81050355",横川橋
1095,"35.68275567,139.81133770",扇橋一
1096,"35.68139060,139.81148530",石島
1097,"35.67842469,139.81184993",千石一
1098,"35.70809800,139.81736976",十間橋
1099,"35.69569230,139.81650570",江東車庫
1100,"35.71077347,139.82050256",十間橋通り
1101,"35.70131852,139.81744454",太平四
1102,"35.67551577,139.82319947",南砂二
1103,"35.67042168,139.82587636",日曹橋
1104,"35.68934242,139.82625193",西大島駅
1105,"35.67892481,139.82735439",北砂二
1106,"35.67501146,139.82585362",南砂四
1107,"35.67340715,139.82644597",南砂三
1108,"35.67410267,139.82981210",福島橋南詰
1109,"35.68750680,139.83628664",大島五
1110,"35.69042537,139.84128345",大島七
1111,"35.69721696,139.83915944",亀戸九
1112,"35.70960308,139.84212423",平井小
1113,"35.70222135,139.84072748",平井都営アパート
1114,"35.70646748,139.84297468",平井駅南口
1115,"35.69951779,139.84486493",平井二
1116,"35.68776815,139.84556335",第五大島小
1117,"35.67861368,139.84364376",第七砂町小
1118,"35.69367635,139.84843252",小松川二
1119,"35.67444211,139.85308351",小島
1120,"35.67062496,139.85396084",葛西橋東詰
1121,"35.67186935,139.85613758",北葛西二
1122,"35.66998280,139.85652443",宇喜田
1123,"35.68179791,139.86253714",船堀小
1124,"35.71002442,139.86600035",江戸川高
1125,"35.69209187,139.86753102",東小松川小
1126,"35.68834592,139.86602443",松江第一中
1127,"35.67358120,139.86394872",法蓮寺
1128,"35.67446813,139.86352310",宇喜田小
1129,"35.68026612,139.86465783",船堀中組
1130,"35.71103651,139.86978642",江戸川文化センター
1131,"35.69931594,139.86775313",東小松川一
1132,"35.70983476,139.81412064",押上駅
1133,"35.69557455,139.81506520",錦糸町駅
1134,"35.69655078,139.82566534",亀戸駅通り
1135,"35.69709043,139.82564656",亀戸駅
1136,"35.69010220,139.83565070",大島駅
1137,"35.68964518,139.83346467",大島駅
1138,"35.68916494,139.81562806",住吉駅
1139,"35.67195156,139.81623411",江東区役所
1140,"35.68965997,139.84856549",東大島駅
1141,"35.69561981,139.84893347",小松川健康サポートセンター
1142,"35.70375137,139.84659271",小松川区民館
1143,"35.70694032,139.84173525",平井駅
1144,"35.70224479,139.86359521",小松川警察署
1145,"35.68393257,139.86366029",船堀駅
1146,"35.69057501,139.84340905",大島八
1147,"35.67200778,139.84235668",葛西橋
1148,"35.69062851,139.84418129",東大島駅入口
1149,"35.69860154,139.84729421",中川新橋
1150,"35.68974425,139.84642696",東大島駅
1151,"35.67348194,139.83262287",南砂四住宅
1152,"35.67582212,139.83670858",東砂四
1153,"35.68141389,139.82752703",北砂三
1154,"35.69559501,139.87166108",松江
1155,"35.69726411,139.81496976",錦糸町駅
1156,"35.68616408,139.81597076",猿江二
1157,"35.69972878,139.85123497",小松川三
1158,"35.68468424,139.84323635",東砂団地
1159,"35.68462742,139.84133480",東砂一
1160,"35.69600103,139.86765834",東小松川二
1161,"35.67913610,139.86308869",葛西第二中
1162,"35.67138713,139.83225887",南砂三みどり団地
1163,"35.68160961,139.86744433",船堀スポーツ公園
1164,"35.67257665,139.86123963",くすのきカルチャーセンター
1165,"35.67057907,139.85891160",行船公園
1166,"35.67732942,139.86910528",船堀七
1167,"35.70782244,139.84418736",平井四
1168,"35.69736444,139.85050584",小松川第二小学校
1169,"35.67913431,139.86116203",葛西第二中
1170,"35.67573512,139.85943915",宇喜田公園
1171,"35.67216437,139.85761795",区立自然動物園
1172,"35.69459700,139.85080778",自由の広場
1173,"35.69506059,139.85152709",チェリーガーデン
1174,"35.69680375,139.85089800",小松川第二保育園
1175,"35.68596729,139.87028901",松江六
1176,"35.68060260,139.86651928",船堀三
1177,"35.69960712,139.84900055",小松川三
1178,"35.67449083,139.84279877",東砂六北
1179,"35.71529867,139.75882812",東大農学部
1180,"35.71306405,139.75936109",東大正門
1181,"35.73034243,139.77111691",西日暮里二
1182,"35.71549099,139.76726332",池之端二
1183,"35.71247534,139.76852792",池之端一
1184,"35.72270010,139.75295577",白山上
1185,"35.71604700,139.76235818",弥生二
1186,"35.71476944,139.75228872",白山一
1187,"35.71506077,139.74806113",小石川三
1188,"35.72748831,139.75262527",吉祥寺
1189,"35.72953116,139.75732597",駒込病院
1190,"35.72988555,139.76242142",道灌山下
1191,"35.73230405,139.74935660",上富士前
1192,"35.74795069,139.76252123",西尾久二
1193,"35.73350889,139.75903895",上田端
1194,"35.74744336,139.76979463",東尾久五
1195,"35.73579862,139.76839685",西日暮里六
1196,"35.73353755,139.75509908",本駒込四
1197,"35.73370845,139.76995658",西日暮里五
1198,"35.73494508,139.77292916",西日暮里一
1199,"35.74594040,139.76308745",西尾久一
1200,"35.74946766,139.77466329",東尾久六
1201,"35.72808086,139.78258226",下根岸
1202,"35.71443772,139.79825181",二天門
1203,"35.71509517,139.80175404",隅田公園
1204,"35.72878593,139.80334853",清川
1205,"35.72833562,139.80678122",橋場二
1206,"35.72585088,139.80493796",清川一
1207,"35.71354862,139.80047046",花川戸
1208,"35.71858265,139.78768825",中入谷
1209,"35.71955906,139.79518430",浅草四
1210,"35.72166711,139.79944638",東浅草一
1211,"35.72314387,139.80144538",東浅草
1212,"35.72862452,139.77878729",東日暮里三
1213,"35.72451210,139.79088044",竜泉
1214,"35.72781536,139.80841430",橋場二アパート
1215,"35.73103818,139.79845784",南千住車庫前
1216,"35.72896913,139.79944929",泪橋
1217,"35.73604955,139.78012357",荒川三
1218,"35.74452485,139.78171912",町屋一
1219,"35.73914680,139.77814483",荒川五
1220,"35.73682359,139.79649494",千住大橋
1221,"35.73242733,139.80789402",南千住三
1222,"35.74695319,139.79856023",千住一
1223,"35.74777562,139.78390813",一本松
1224,"35.75149535,139.78666814",尾竹橋
1225,"35.74973037,139.78528322",町屋三
1226,"35.75085523,139.79989626",千住二
1227,"35.72601744,139.77888542",東日暮里四
1228,"35.72598168,139.79609083",日本堤
1229,"35.75057131,139.74837871",梶原
1230,"35.72556606,139.74867494",白山五
1231,"35.74913090,139.75100585",昭和町三
1232,"35.72959082,139.75143384",駒込富士前
1233,"35.72445490,139.75051095",東洋大学
1234,"35.72508110,139.75449666",本駒込三
1235,"35.72278806,139.75431600",向丘二
1236,"35.74548896,139.75780241",西尾久四
1237,"35.72731172,139.75619875",千駄木五
1238,"35.72452937,139.75728980",駒込千駄木町
1239,"35.71348637,139.75688078",本郷六
1240,"35.75310549,139.76233409",西尾久三
1241,"35.74288379,139.76253970",田端新町三
1242,"35.74092738,139.76067857",下田端
1243,"35.73770276,139.75963860",田端駅
1244,"35.72791579,139.76362394",千駄木三
1245,"35.72501788,139.76310773",団子坂下
1246,"35.72011213,139.76302371",根津神社入口
1247,"35.74096463,139.76567246",田端新町二
1248,"35.74883138,139.76985390",熊野前
1249,"35.73913112,139.76874228",田端新町一
1250,"35.73270987,139.76817631",西日暮里駅
1251,"35.72858719,139.77156017",日暮里駅
1252,"35.72115431,139.77104067",谷中
1253,"35.73763279,139.77303582",新三河島駅
1254,"35.72259397,139.77416794",上野桜木
1255,"35.74949303,139.77698356",大門小
1256,"35.74957181,139.78069694",原中入口
1257,"35.73704098,139.77647047",荒川四
1258,"35.73334936,139.77866429",三河島駅
1259,"35.73023247,139.77876690",大下
1260,"35.72270731,139.77910772",鶯谷駅
1261,"35.71966220,139.78436807",入谷鬼子母神
1262,"35.73311987,139.78727547",荒川一
1263,"35.72926009,139.79096289",三ノ輪駅
1264,"35.72867666,139.79377144",三ノ輪二
1265,"35.73199641,139.79256896",三ノ輪橋
1266,"35.72460745,139.78798959",下谷警察署
1267,"35.72100834,139.79124983",千束
1268,"35.71798900,139.78988360",入谷二
1269,"35.71728386,139.79260751",西浅草三
1270,"35.73442841,139.79428888",南千住六
1271,"35.71692142,139.79408911",浅草三
1272,"35.71403777,139.79241852",浅草公園六区
1273,"35.75077730,139.79665356",千住中居町
1274,"35.73001754,139.79945030",南千住駅入口
1275,"35.72631019,139.80081482",清川二
1276,"35.71639021,139.79878123",浅草六
1277,"35.74978085,139.80421462",北千住駅
1278,"35.73158917,139.80517460",南千住東部区民事務所
1279,"35.72811840,139.80522715",清川清掃車庫
